row_id,date,country,store,product,num_sold
39204,2019-03-28,Poland,KaggleRama,Kaggle Advanced Techniques,54
39205,2019-03-28,Poland,KaggleRama,Kaggle Getting Started,30
39206,2019-03-28,Poland,KaggleRama,Kaggle Recipe Book,29
39207,2019-03-28,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,47
39208,2019-03-28,Spain,KaggleMart,Kaggle Advanced Techniques,324
39209,2019-03-28,Spain,KaggleMart,Kaggle Getting Started,162
39210,2019-03-28,Spain,KaggleMart,Kaggle Recipe Book,145
39211,2019-03-28,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,254
39212,2019-03-28,Spain,KaggleRama,Kaggle Advanced Techniques,111
39213,2019-03-28,Spain,KaggleRama,Kaggle Getting Started,58
39214,2019-03-28,Spain,KaggleRama,Kaggle Recipe Book,52
39215,2019-03-28,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,91
39216,2019-03-29,Belgium,KaggleMart,Kaggle Advanced Techniques,526
39217,2019-03-29,Belgium,KaggleMart,Kaggle Getting Started,260
39218,2019-03-29,Belgium,KaggleMart,Kaggle Recipe Book,265
39219,2019-03-29,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,425
39220,2019-03-29,Belgium,KaggleRama,Kaggle Advanced Techniques,181
39221,2019-03-29,Belgium,KaggleRama,Kaggle Getting Started,101
39222,2019-03-29,Belgium,KaggleRama,Kaggle Recipe Book,86
39223,2019-03-29,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,157
39224,2019-03-29,France,KaggleMart,Kaggle Advanced Techniques,440
39225,2019-03-29,France,KaggleMart,Kaggle Getting Started,253
39226,2019-03-29,France,KaggleMart,Kaggle Recipe Book,210
39227,2019-03-29,France,KaggleMart,Kaggle for Kids: One Smart Goose,382
39228,2019-03-29,France,KaggleRama,Kaggle Advanced Techniques,153
39229,2019-03-29,France,KaggleRama,Kaggle Getting Started,85
39230,2019-03-29,France,KaggleRama,Kaggle Recipe Book,72
39231,2019-03-29,France,KaggleRama,Kaggle for Kids: One Smart Goose,130
39232,2019-03-29,Germany,KaggleMart,Kaggle Advanced Techniques,511
39233,2019-03-29,Germany,KaggleMart,Kaggle Getting Started,274
39234,2019-03-29,Germany,KaggleMart,Kaggle Recipe Book,247
39235,2019-03-29,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,418
39236,2019-03-29,Germany,KaggleRama,Kaggle Advanced Techniques,161
39237,2019-03-29,Germany,KaggleRama,Kaggle Getting Started,96
39238,2019-03-29,Germany,KaggleRama,Kaggle Recipe Book,79
39239,2019-03-29,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,140
39240,2019-03-29,Italy,KaggleMart,Kaggle Advanced Techniques,352
39241,2019-03-29,Italy,KaggleMart,Kaggle Getting Started,198
39242,2019-03-29,Italy,KaggleMart,Kaggle Recipe Book,181
39243,2019-03-29,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,312
39244,2019-03-29,Italy,KaggleRama,Kaggle Advanced Techniques,116
39245,2019-03-29,Italy,KaggleRama,Kaggle Getting Started,72
39246,2019-03-29,Italy,KaggleRama,Kaggle Recipe Book,62
39247,2019-03-29,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,110
39248,2019-03-29,Poland,KaggleMart,Kaggle Advanced Techniques,177
39249,2019-03-29,Poland,KaggleMart,Kaggle Getting Started,87
39250,2019-03-29,Poland,KaggleMart,Kaggle Recipe Book,81
39251,2019-03-29,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,142
39252,2019-03-29,Poland,KaggleRama,Kaggle Advanced Techniques,57
39253,2019-03-29,Poland,KaggleRama,Kaggle Getting Started,33
39254,2019-03-29,Poland,KaggleRama,Kaggle Recipe Book,31
39255,2019-03-29,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,51
39256,2019-03-29,Spain,KaggleMart,Kaggle Advanced Techniques,329
39257,2019-03-29,Spain,KaggleMart,Kaggle Getting Started,171
39258,2019-03-29,Spain,KaggleMart,Kaggle Recipe Book,156
39259,2019-03-29,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,268
39260,2019-03-29,Spain,KaggleRama,Kaggle Advanced Techniques,110
39261,2019-03-29,Spain,KaggleRama,Kaggle Getting Started,57
39262,2019-03-29,Spain,KaggleRama,Kaggle Recipe Book,56
39263,2019-03-29,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,99
39264,2019-03-30,Belgium,KaggleMart,Kaggle Advanced Techniques,553
39265,2019-03-30,Belgium,KaggleMart,Kaggle Getting Started,299
39266,2019-03-30,Belgium,KaggleMart,Kaggle Recipe Book,267
39267,2019-03-30,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,496
39268,2019-03-30,Belgium,KaggleRama,Kaggle Advanced Techniques,189
39269,2019-03-30,Belgium,KaggleRama,Kaggle Getting Started,109
39270,2019-03-30,Belgium,KaggleRama,Kaggle Recipe Book,100
39271,2019-03-30,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,168
39272,2019-03-30,France,KaggleMart,Kaggle Advanced Techniques,442
39273,2019-03-30,France,KaggleMart,Kaggle Getting Started,268
39274,2019-03-30,France,KaggleMart,Kaggle Recipe Book,239
39275,2019-03-30,France,KaggleMart,Kaggle for Kids: One Smart Goose,378
39276,2019-03-30,France,KaggleRama,Kaggle Advanced Techniques,171
39277,2019-03-30,France,KaggleRama,Kaggle Getting Started,92
39278,2019-03-30,France,KaggleRama,Kaggle Recipe Book,75
39279,2019-03-30,France,KaggleRama,Kaggle for Kids: One Smart Goose,132
39280,2019-03-30,Germany,KaggleMart,Kaggle Advanced Techniques,575
39281,2019-03-30,Germany,KaggleMart,Kaggle Getting Started,289
39282,2019-03-30,Germany,KaggleMart,Kaggle Recipe Book,266
39283,2019-03-30,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,438
39284,2019-03-30,Germany,KaggleRama,Kaggle Advanced Techniques,194
39285,2019-03-30,Germany,KaggleRama,Kaggle Getting Started,107
39286,2019-03-30,Germany,KaggleRama,Kaggle Recipe Book,89
39287,2019-03-30,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,168
39288,2019-03-30,Italy,KaggleMart,Kaggle Advanced Techniques,355
39289,2019-03-30,Italy,KaggleMart,Kaggle Getting Started,220
39290,2019-03-30,Italy,KaggleMart,Kaggle Recipe Book,181
39291,2019-03-30,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,356
39292,2019-03-30,Italy,KaggleRama,Kaggle Advanced Techniques,143
39293,2019-03-30,Italy,KaggleRama,Kaggle Getting Started,82
39294,2019-03-30,Italy,KaggleRama,Kaggle Recipe Book,70
39295,2019-03-30,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,115
39296,2019-03-30,Poland,KaggleMart,Kaggle Advanced Techniques,172
39297,2019-03-30,Poland,KaggleMart,Kaggle Getting Started,101
39298,2019-03-30,Poland,KaggleMart,Kaggle Recipe Book,91
39299,2019-03-30,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,158
39300,2019-03-30,Poland,KaggleRama,Kaggle Advanced Techniques,64
39301,2019-03-30,Poland,KaggleRama,Kaggle Getting Started,35
39302,2019-03-30,Poland,KaggleRama,Kaggle Recipe Book,31
39303,2019-03-30,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,61
39304,2019-03-30,Spain,KaggleMart,Kaggle Advanced Techniques,380
39305,2019-03-30,Spain,KaggleMart,Kaggle Getting Started,196
39306,2019-03-30,Spain,KaggleMart,Kaggle Recipe Book,167
39307,2019-03-30,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,319
39308,2019-03-30,Spain,KaggleRama,Kaggle Advanced Techniques,123
39309,2019-03-30,Spain,KaggleRama,Kaggle Getting Started,63
39310,2019-03-30,Spain,KaggleRama,Kaggle Recipe Book,54
39311,2019-03-30,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,103
39312,2019-03-31,Belgium,KaggleMart,Kaggle Advanced Techniques,601
39313,2019-03-31,Belgium,KaggleMart,Kaggle Getting Started,316
39314,2019-03-31,Belgium,KaggleMart,Kaggle Recipe Book,286
39315,2019-03-31,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,490
39316,2019-03-31,Belgium,KaggleRama,Kaggle Advanced Techniques,208
39317,2019-03-31,Belgium,KaggleRama,Kaggle Getting Started,108
39318,2019-03-31,Belgium,KaggleRama,Kaggle Recipe Book,98
39319,2019-03-31,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,168
39320,2019-03-31,France,KaggleMart,Kaggle Advanced Techniques,478
39321,2019-03-31,France,KaggleMart,Kaggle Getting Started,266
39322,2019-03-31,France,KaggleMart,Kaggle Recipe Book,250
39323,2019-03-31,France,KaggleMart,Kaggle for Kids: One Smart Goose,427
39324,2019-03-31,France,KaggleRama,Kaggle Advanced Techniques,171
39325,2019-03-31,France,KaggleRama,Kaggle Getting Started,98
39326,2019-03-31,France,KaggleRama,Kaggle Recipe Book,88
39327,2019-03-31,France,KaggleRama,Kaggle for Kids: One Smart Goose,163
39328,2019-03-31,Germany,KaggleMart,Kaggle Advanced Techniques,573
39329,2019-03-31,Germany,KaggleMart,Kaggle Getting Started,329
39330,2019-03-31,Germany,KaggleMart,Kaggle Recipe Book,277
39331,2019-03-31,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,450
39332,2019-03-31,Germany,KaggleRama,Kaggle Advanced Techniques,198
39333,2019-03-31,Germany,KaggleRama,Kaggle Getting Started,112
39334,2019-03-31,Germany,KaggleRama,Kaggle Recipe Book,105
39335,2019-03-31,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,165
39336,2019-03-31,Italy,KaggleMart,Kaggle Advanced Techniques,364
39337,2019-03-31,Italy,KaggleMart,Kaggle Getting Started,236
39338,2019-03-31,Italy,KaggleMart,Kaggle Recipe Book,198
39339,2019-03-31,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,365
39340,2019-03-31,Italy,KaggleRama,Kaggle Advanced Techniques,145
39341,2019-03-31,Italy,KaggleRama,Kaggle Getting Started,76
39342,2019-03-31,Italy,KaggleRama,Kaggle Recipe Book,70
39343,2019-03-31,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,120
39344,2019-03-31,Poland,KaggleMart,Kaggle Advanced Techniques,193
39345,2019-03-31,Poland,KaggleMart,Kaggle Getting Started,104
39346,2019-03-31,Poland,KaggleMart,Kaggle Recipe Book,100
39347,2019-03-31,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,165
39348,2019-03-31,Poland,KaggleRama,Kaggle Advanced Techniques,65
39349,2019-03-31,Poland,KaggleRama,Kaggle Getting Started,40
39350,2019-03-31,Poland,KaggleRama,Kaggle Recipe Book,31
39351,2019-03-31,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,52
39352,2019-03-31,Spain,KaggleMart,Kaggle Advanced Techniques,341
39353,2019-03-31,Spain,KaggleMart,Kaggle Getting Started,196
39354,2019-03-31,Spain,KaggleMart,Kaggle Recipe Book,174
39355,2019-03-31,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,299
39356,2019-03-31,Spain,KaggleRama,Kaggle Advanced Techniques,119
39357,2019-03-31,Spain,KaggleRama,Kaggle Getting Started,70
39358,2019-03-31,Spain,KaggleRama,Kaggle Recipe Book,60
39359,2019-03-31,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,110
39360,2019-04-01,Belgium,KaggleMart,Kaggle Advanced Techniques,466
39361,2019-04-01,Belgium,KaggleMart,Kaggle Getting Started,289
39362,2019-04-01,Belgium,KaggleMart,Kaggle Recipe Book,257
39363,2019-04-01,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,445
39364,2019-04-01,Belgium,KaggleRama,Kaggle Advanced Techniques,166
39365,2019-04-01,Belgium,KaggleRama,Kaggle Getting Started,86
39366,2019-04-01,Belgium,KaggleRama,Kaggle Recipe Book,86
39367,2019-04-01,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,146
39368,2019-04-01,France,KaggleMart,Kaggle Advanced Techniques,391
39369,2019-04-01,France,KaggleMart,Kaggle Getting Started,215
39370,2019-04-01,France,KaggleMart,Kaggle Recipe Book,184
39371,2019-04-01,France,KaggleMart,Kaggle for Kids: One Smart Goose,354
39372,2019-04-01,France,KaggleRama,Kaggle Advanced Techniques,143
39373,2019-04-01,France,KaggleRama,Kaggle Getting Started,85
39374,2019-04-01,France,KaggleRama,Kaggle Recipe Book,63
39375,2019-04-01,France,KaggleRama,Kaggle for Kids: One Smart Goose,117
39376,2019-04-01,Germany,KaggleMart,Kaggle Advanced Techniques,475
39377,2019-04-01,Germany,KaggleMart,Kaggle Getting Started,246
39378,2019-04-01,Germany,KaggleMart,Kaggle Recipe Book,231
39379,2019-04-01,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,365
39380,2019-04-01,Germany,KaggleRama,Kaggle Advanced Techniques,168
39381,2019-04-01,Germany,KaggleRama,Kaggle Getting Started,89
39382,2019-04-01,Germany,KaggleRama,Kaggle Recipe Book,74
39383,2019-04-01,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,142
39384,2019-04-01,Italy,KaggleMart,Kaggle Advanced Techniques,328
39385,2019-04-01,Italy,KaggleMart,Kaggle Getting Started,199
39386,2019-04-01,Italy,KaggleMart,Kaggle Recipe Book,155
39387,2019-04-01,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,302
39388,2019-04-01,Italy,KaggleRama,Kaggle Advanced Techniques,116
39389,2019-04-01,Italy,KaggleRama,Kaggle Getting Started,73
39390,2019-04-01,Italy,KaggleRama,Kaggle Recipe Book,62
39391,2019-04-01,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,97
39392,2019-04-01,Poland,KaggleMart,Kaggle Advanced Techniques,173
39393,2019-04-01,Poland,KaggleMart,Kaggle Getting Started,89
39394,2019-04-01,Poland,KaggleMart,Kaggle Recipe Book,80
39395,2019-04-01,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,142
39396,2019-04-01,Poland,KaggleRama,Kaggle Advanced Techniques,53
39397,2019-04-01,Poland,KaggleRama,Kaggle Getting Started,30
39398,2019-04-01,Poland,KaggleRama,Kaggle Recipe Book,27
39399,2019-04-01,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,47
39400,2019-04-01,Spain,KaggleMart,Kaggle Advanced Techniques,310
39401,2019-04-01,Spain,KaggleMart,Kaggle Getting Started,170
39402,2019-04-01,Spain,KaggleMart,Kaggle Recipe Book,149
39403,2019-04-01,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,268
39404,2019-04-01,Spain,KaggleRama,Kaggle Advanced Techniques,104
39405,2019-04-01,Spain,KaggleRama,Kaggle Getting Started,60
39406,2019-04-01,Spain,KaggleRama,Kaggle Recipe Book,56
39407,2019-04-01,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,80
39408,2019-04-02,Belgium,KaggleMart,Kaggle Advanced Techniques,448
39409,2019-04-02,Belgium,KaggleMart,Kaggle Getting Started,289
39410,2019-04-02,Belgium,KaggleMart,Kaggle Recipe Book,226
39411,2019-04-02,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,361
39412,2019-04-02,Belgium,KaggleRama,Kaggle Advanced Techniques,173
39413,2019-04-02,Belgium,KaggleRama,Kaggle Getting Started,85
39414,2019-04-02,Belgium,KaggleRama,Kaggle Recipe Book,75
39415,2019-04-02,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,139
39416,2019-04-02,France,KaggleMart,Kaggle Advanced Techniques,402
39417,2019-04-02,France,KaggleMart,Kaggle Getting Started,216
39418,2019-04-02,France,KaggleMart,Kaggle Recipe Book,196
39419,2019-04-02,France,KaggleMart,Kaggle for Kids: One Smart Goose,381
39420,2019-04-02,France,KaggleRama,Kaggle Advanced Techniques,135
39421,2019-04-02,France,KaggleRama,Kaggle Getting Started,80
39422,2019-04-02,France,KaggleRama,Kaggle Recipe Book,69
39423,2019-04-02,France,KaggleRama,Kaggle for Kids: One Smart Goose,127
39424,2019-04-02,Germany,KaggleMart,Kaggle Advanced Techniques,495
39425,2019-04-02,Germany,KaggleMart,Kaggle Getting Started,263
39426,2019-04-02,Germany,KaggleMart,Kaggle Recipe Book,223
39427,2019-04-02,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,390
39428,2019-04-02,Germany,KaggleRama,Kaggle Advanced Techniques,147
39429,2019-04-02,Germany,KaggleRama,Kaggle Getting Started,84
39430,2019-04-02,Germany,KaggleRama,Kaggle Recipe Book,84
39431,2019-04-02,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,143
39432,2019-04-02,Italy,KaggleMart,Kaggle Advanced Techniques,334
39433,2019-04-02,Italy,KaggleMart,Kaggle Getting Started,186
39434,2019-04-02,Italy,KaggleMart,Kaggle Recipe Book,175
39435,2019-04-02,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,291
39436,2019-04-02,Italy,KaggleRama,Kaggle Advanced Techniques,118
39437,2019-04-02,Italy,KaggleRama,Kaggle Getting Started,73
39438,2019-04-02,Italy,KaggleRama,Kaggle Recipe Book,62
39439,2019-04-02,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,104
39440,2019-04-02,Poland,KaggleMart,Kaggle Advanced Techniques,157
39441,2019-04-02,Poland,KaggleMart,Kaggle Getting Started,90
39442,2019-04-02,Poland,KaggleMart,Kaggle Recipe Book,76
39443,2019-04-02,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,146
39444,2019-04-02,Poland,KaggleRama,Kaggle Advanced Techniques,57
39445,2019-04-02,Poland,KaggleRama,Kaggle Getting Started,32
39446,2019-04-02,Poland,KaggleRama,Kaggle Recipe Book,26
39447,2019-04-02,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,46
39448,2019-04-02,Spain,KaggleMart,Kaggle Advanced Techniques,290
39449,2019-04-02,Spain,KaggleMart,Kaggle Getting Started,165
39450,2019-04-02,Spain,KaggleMart,Kaggle Recipe Book,156
39451,2019-04-02,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,238
39452,2019-04-02,Spain,KaggleRama,Kaggle Advanced Techniques,102
39453,2019-04-02,Spain,KaggleRama,Kaggle Getting Started,55
39454,2019-04-02,Spain,KaggleRama,Kaggle Recipe Book,51
39455,2019-04-02,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,91
39456,2019-04-03,Belgium,KaggleMart,Kaggle Advanced Techniques,518
39457,2019-04-03,Belgium,KaggleMart,Kaggle Getting Started,261
39458,2019-04-03,Belgium,KaggleMart,Kaggle Recipe Book,222
39459,2019-04-03,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,378
39460,2019-04-03,Belgium,KaggleRama,Kaggle Advanced Techniques,160
39461,2019-04-03,Belgium,KaggleRama,Kaggle Getting Started,90
39462,2019-04-03,Belgium,KaggleRama,Kaggle Recipe Book,83
39463,2019-04-03,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,144
39464,2019-04-03,France,KaggleMart,Kaggle Advanced Techniques,416
39465,2019-04-03,France,KaggleMart,Kaggle Getting Started,216
39466,2019-04-03,France,KaggleMart,Kaggle Recipe Book,187
39467,2019-04-03,France,KaggleMart,Kaggle for Kids: One Smart Goose,317
39468,2019-04-03,France,KaggleRama,Kaggle Advanced Techniques,140
39469,2019-04-03,France,KaggleRama,Kaggle Getting Started,83
39470,2019-04-03,France,KaggleRama,Kaggle Recipe Book,69
39471,2019-04-03,France,KaggleRama,Kaggle for Kids: One Smart Goose,123
39472,2019-04-03,Germany,KaggleMart,Kaggle Advanced Techniques,459
39473,2019-04-03,Germany,KaggleMart,Kaggle Getting Started,288
39474,2019-04-03,Germany,KaggleMart,Kaggle Recipe Book,236
39475,2019-04-03,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,359
39476,2019-04-03,Germany,KaggleRama,Kaggle Advanced Techniques,171
39477,2019-04-03,Germany,KaggleRama,Kaggle Getting Started,85
39478,2019-04-03,Germany,KaggleRama,Kaggle Recipe Book,87
39479,2019-04-03,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,155
39480,2019-04-03,Italy,KaggleMart,Kaggle Advanced Techniques,325
39481,2019-04-03,Italy,KaggleMart,Kaggle Getting Started,179
39482,2019-04-03,Italy,KaggleMart,Kaggle Recipe Book,166
39483,2019-04-03,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,289
39484,2019-04-03,Italy,KaggleRama,Kaggle Advanced Techniques,121
39485,2019-04-03,Italy,KaggleRama,Kaggle Getting Started,70
39486,2019-04-03,Italy,KaggleRama,Kaggle Recipe Book,54
39487,2019-04-03,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,95
39488,2019-04-03,Poland,KaggleMart,Kaggle Advanced Techniques,153
39489,2019-04-03,Poland,KaggleMart,Kaggle Getting Started,88
39490,2019-04-03,Poland,KaggleMart,Kaggle Recipe Book,78
39491,2019-04-03,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,138
39492,2019-04-03,Poland,KaggleRama,Kaggle Advanced Techniques,57
39493,2019-04-03,Poland,KaggleRama,Kaggle Getting Started,30
39494,2019-04-03,Poland,KaggleRama,Kaggle Recipe Book,28
39495,2019-04-03,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,49
39496,2019-04-03,Spain,KaggleMart,Kaggle Advanced Techniques,284
39497,2019-04-03,Spain,KaggleMart,Kaggle Getting Started,171
39498,2019-04-03,Spain,KaggleMart,Kaggle Recipe Book,151
39499,2019-04-03,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,236
39500,2019-04-03,Spain,KaggleRama,Kaggle Advanced Techniques,107
39501,2019-04-03,Spain,KaggleRama,Kaggle Getting Started,51
39502,2019-04-03,Spain,KaggleRama,Kaggle Recipe Book,54
39503,2019-04-03,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,91
39504,2019-04-04,Belgium,KaggleMart,Kaggle Advanced Techniques,455
39505,2019-04-04,Belgium,KaggleMart,Kaggle Getting Started,276
39506,2019-04-04,Belgium,KaggleMart,Kaggle Recipe Book,237
39507,2019-04-04,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,397
39508,2019-04-04,Belgium,KaggleRama,Kaggle Advanced Techniques,170
39509,2019-04-04,Belgium,KaggleRama,Kaggle Getting Started,87
39510,2019-04-04,Belgium,KaggleRama,Kaggle Recipe Book,75
39511,2019-04-04,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,139
39512,2019-04-04,France,KaggleMart,Kaggle Advanced Techniques,428
39513,2019-04-04,France,KaggleMart,Kaggle Getting Started,232
39514,2019-04-04,France,KaggleMart,Kaggle Recipe Book,200
39515,2019-04-04,France,KaggleMart,Kaggle for Kids: One Smart Goose,365
39516,2019-04-04,France,KaggleRama,Kaggle Advanced Techniques,144
39517,2019-04-04,France,KaggleRama,Kaggle Getting Started,84
39518,2019-04-04,France,KaggleRama,Kaggle Recipe Book,72
39519,2019-04-04,France,KaggleRama,Kaggle for Kids: One Smart Goose,118
39520,2019-04-04,Germany,KaggleMart,Kaggle Advanced Techniques,463
39521,2019-04-04,Germany,KaggleMart,Kaggle Getting Started,239
39522,2019-04-04,Germany,KaggleMart,Kaggle Recipe Book,224
39523,2019-04-04,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,392
39524,2019-04-04,Germany,KaggleRama,Kaggle Advanced Techniques,183
39525,2019-04-04,Germany,KaggleRama,Kaggle Getting Started,96
39526,2019-04-04,Germany,KaggleRama,Kaggle Recipe Book,78
39527,2019-04-04,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,144
39528,2019-04-04,Italy,KaggleMart,Kaggle Advanced Techniques,313
39529,2019-04-04,Italy,KaggleMart,Kaggle Getting Started,204
39530,2019-04-04,Italy,KaggleMart,Kaggle Recipe Book,159
39531,2019-04-04,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,298
39532,2019-04-04,Italy,KaggleRama,Kaggle Advanced Techniques,113
39533,2019-04-04,Italy,KaggleRama,Kaggle Getting Started,62
39534,2019-04-04,Italy,KaggleRama,Kaggle Recipe Book,59
39535,2019-04-04,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,107
39536,2019-04-04,Poland,KaggleMart,Kaggle Advanced Techniques,161
39537,2019-04-04,Poland,KaggleMart,Kaggle Getting Started,94
39538,2019-04-04,Poland,KaggleMart,Kaggle Recipe Book,80
39539,2019-04-04,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,131
39540,2019-04-04,Poland,KaggleRama,Kaggle Advanced Techniques,56
39541,2019-04-04,Poland,KaggleRama,Kaggle Getting Started,32
39542,2019-04-04,Poland,KaggleRama,Kaggle Recipe Book,27
39543,2019-04-04,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,48
39544,2019-04-04,Spain,KaggleMart,Kaggle Advanced Techniques,305
39545,2019-04-04,Spain,KaggleMart,Kaggle Getting Started,165
39546,2019-04-04,Spain,KaggleMart,Kaggle Recipe Book,147
39547,2019-04-04,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,243
39548,2019-04-04,Spain,KaggleRama,Kaggle Advanced Techniques,110
39549,2019-04-04,Spain,KaggleRama,Kaggle Getting Started,58
39550,2019-04-04,Spain,KaggleRama,Kaggle Recipe Book,52
39551,2019-04-04,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,90
39552,2019-04-05,Belgium,KaggleMart,Kaggle Advanced Techniques,462
39553,2019-04-05,Belgium,KaggleMart,Kaggle Getting Started,259
39554,2019-04-05,Belgium,KaggleMart,Kaggle Recipe Book,261
39555,2019-04-05,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,442
39556,2019-04-05,Belgium,KaggleRama,Kaggle Advanced Techniques,184
39557,2019-04-05,Belgium,KaggleRama,Kaggle Getting Started,93
39558,2019-04-05,Belgium,KaggleRama,Kaggle Recipe Book,83
39559,2019-04-05,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,141
39560,2019-04-05,France,KaggleMart,Kaggle Advanced Techniques,437
39561,2019-04-05,France,KaggleMart,Kaggle Getting Started,237
39562,2019-04-05,France,KaggleMart,Kaggle Recipe Book,231
39563,2019-04-05,France,KaggleMart,Kaggle for Kids: One Smart Goose,324
39564,2019-04-05,France,KaggleRama,Kaggle Advanced Techniques,146
39565,2019-04-05,France,KaggleRama,Kaggle Getting Started,79
39566,2019-04-05,France,KaggleRama,Kaggle Recipe Book,78
39567,2019-04-05,France,KaggleRama,Kaggle for Kids: One Smart Goose,133
39568,2019-04-05,Germany,KaggleMart,Kaggle Advanced Techniques,528
39569,2019-04-05,Germany,KaggleMart,Kaggle Getting Started,297
39570,2019-04-05,Germany,KaggleMart,Kaggle Recipe Book,250
39571,2019-04-05,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,428
39572,2019-04-05,Germany,KaggleRama,Kaggle Advanced Techniques,180
39573,2019-04-05,Germany,KaggleRama,Kaggle Getting Started,98
39574,2019-04-05,Germany,KaggleRama,Kaggle Recipe Book,76
39575,2019-04-05,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,148
39576,2019-04-05,Italy,KaggleMart,Kaggle Advanced Techniques,357
39577,2019-04-05,Italy,KaggleMart,Kaggle Getting Started,202
39578,2019-04-05,Italy,KaggleMart,Kaggle Recipe Book,174
39579,2019-04-05,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,280
39580,2019-04-05,Italy,KaggleRama,Kaggle Advanced Techniques,122
39581,2019-04-05,Italy,KaggleRama,Kaggle Getting Started,75
39582,2019-04-05,Italy,KaggleRama,Kaggle Recipe Book,63
39583,2019-04-05,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,100
39584,2019-04-05,Poland,KaggleMart,Kaggle Advanced Techniques,169
39585,2019-04-05,Poland,KaggleMart,Kaggle Getting Started,96
